,Job Name,Company,Salary,Rating,New Job,Apply Here
10,"Threat Analyst, Adult Nudity & Sexual Activity (ANSA)",TikTok,Not Disclosed,3.3,No,https://www.indeed.com/rc/clk?jk=ea93db9c80d0046c&fccid=caed318a9335aac0&vjs=3
11,Data Engineer,eGrove Systems Corporation,Up to $70 an hour,N/A,No,https://www.indeed.com/company/Egrove-Systems-Pvt.Ltd/jobs/Data-Engineer-c0a315a7313f5ef5?fccid=6a5542c185804601&vjs=3
12,Python Developer,Volto USA,$55 - $60 an hour,N/A,No,https://www.indeed.com/company/Volto-USA/jobs/Python-Developer-196e03f8fa6deab7?fccid=1146b7a959518c2f&vjs=3
13,"Senior Full Stack Engineer, React and Python",Intuitive,Not Disclosed,4.0,Yes,https://www.indeed.com/rc/clk?jk=16089ebdd7956a83&fccid=537661dec74f1516&vjs=3
14,Data Engineer,eJAmerica,$60 - $65 an hour,5.0,No,https://www.indeed.com/company/ejamerica/jobs/Data-Engineer-0bd3f51f4d27afec?fccid=88a4938552497a97&vjs=3
15,"Senior Full Stack Engineer, React and Python",Intuitive,Not Disclosed,4.0,Yes,https://www.indeed.com/rc/clk?jk=16089ebdd7956a83&fccid=537661dec74f1516&vjs=3
16,Machine Learning Engineer,eJMexico,$60 - $70 an hour,N/A,No,https://www.indeed.com/company/eJMexico/jobs/Machine-Learning-Engineer-33471ada1857884c?fccid=1d1fc5249b074c66&vjs=3
17,QA Automation Engineer - Fresh Grad,Ryzen Solutions,$36.33 - $65.00 an hour,N/A,No,https://www.indeed.com/company/Northbound-LLC/jobs/QA-Automation-Engineer-75356048c52d7887?fccid=f60f0f1edb9350c6&vjs=3
18,Python Developer,Zodiac Solutions,$50 - $60 an hour,N/A,No,https://www.indeed.com/company/Zodiac-Solutions/jobs/Python-Developer-d6cb92c06bb08b94?fccid=a473dfccf06f8aae&vjs=3
19,Python Automation Engineer,Purple Drive Technologies,Not Disclosed,N/A,No,https://www.indeed.com/company/Purple-Drive-Technologies/jobs/Python-Automation-Engineer-370187170ef5beb8?fccid=b50885016c495d25&vjs=3
20,Threat Detection Engineer Contractor (Part-time) - Remote,Proofpoint,Not Disclosed,3.6,Yes,https://www.indeed.com/rc/clk?jk=80993013838067ab&fccid=69c7d55b78dc7424&vjs=3
21,Python Developer,Mindtree,"From $90,000 a year",3.8,Yes,https://www.indeed.com/company/Mindtree/jobs/Python-Developer-9fa42817bb6847d8?fccid=06144ac9f6d50e38&vjs=3
22,Onsite Positions,Lumium,Not Disclosed,N/A,No,https://www.indeed.com/rc/clk?jk=c6fab4100995de1c&fccid=12319d2edae708fe&vjs=3
23,(30682)Camera Validation Test Engineer,Mackin Talent,$90 - $100 an hour,N/A,No,https://www.indeed.com/company/Mackin-Talent/jobs/Camera-Validation-Test-Engineer-7d20d47af0077b0f?fccid=cf80b7640bd8266c&vjs=3
24,Lab Manager,Apple,Not Disclosed,4.1,Yes,https://www.indeed.com/rc/clk?jk=86c0d383ef3dd6a9&fccid=c1099851e9794854&vjs=3
25,DMP/CDP Business Consultant,Adobe,"$116,800 - $151,700 a year",4.3,No,https://www.indeed.com/rc/clk?jk=9daa25e4677b4af2&fccid=f89deb5a97c7738a&vjs=3
26,Data Engineer IV $90/hr,Mackin Talent,"From $187,000 a year",N/A,No,https://www.indeed.com/company/Mackin-Talent/jobs/Data-Engineer-77d0d75d2558ed75?fccid=cf80b7640bd8266c&vjs=3
27,Python Developer,Sofmen,Not Disclosed,N/A,No,https://www.indeed.com/rc/clk?jk=0b4f734af7890726&fccid=ac77e7cab23d4b1f&vjs=3
28,Electronics Lab Technician,"Mindsource, Inc.",$51 an hour,4.5,No,https://www.indeed.com/company/Mindsource/jobs/Electronic-Lab-Technician-cef60d200ff757ec?fccid=286d841dde998b8a&vjs=3
29,Data Engineer,Con,$50.57 - $83.07 an hour,N/A,Yes,https://www.indeed.com/company/Mygo-Consulting-Inc/jobs/Data-Engineer-de9aa78ea8a9f5fc?fccid=fcfa86813154b731&vjs=3
30,Data Analyst,Judge Group,$26.52 - $48.00 an hour,3.7,No,https://www.indeed.com/company/The-Judge-Group/jobs/Data-Analyst-8c0bc2f4f730293a?fccid=698046ba7eea6393&vjs=3
31,Software Engineer - Apprentice,wepay,Not Disclosed,4.0,No,https://www.indeed.com/rc/clk?jk=4d532361313682c1&fccid=62ed771460d18f9d&vjs=3
32,AWS Python Developer,Yellowjacketinc,$60 - $65 an hour,N/A,No,https://www.indeed.com/company/yellowjacketinc/jobs/Aws-Python-Developer-7f6ee69bb46bf63d?fccid=19056e4b80030d06&vjs=3
33,Python Framework Developer,LOCKHEED MARTIN CORPORATION,Not Disclosed,4.0,No,https://www.indeed.com/rc/clk?jk=c40547d4c67397fe&fccid=aeb15e43a6800b9d&vjs=3
34,Applied Biomechanics Researcher,Apple,Not Disclosed,4.1,Yes,https://www.indeed.com/rc/clk?jk=55f5be6540947e05&fccid=c1099851e9794854&vjs=3
35,Python Test– Consumer device,RD Solutions,Not Disclosed,3.7,No,https://www.indeed.com/company/RD-Solutions/jobs/Python-Test-Consumer-Device-8d0925e99a0cf9e3?fccid=f5f7303de9e7b4e7&vjs=3
36,PYTHON DEVELOPER,Kaygen,$60 - $75 an hour,3.4,No,https://www.indeed.com/company/Kaygen/jobs/Python-Developer-ce7021783774a5b8?fccid=93c9d8ad0fe8bc7f&vjs=3
37,Python Engineer,Snowrelic INC,"$74,025 - $139,989 a year",N/A,Yes,https://www.indeed.com/company/Snowrelic-Inc/jobs/Python-Engineer-ea027d476807552f?fccid=59e1c2c1fc5523da&vjs=3
38,Python-Developers,Celandyne Software Solutions,Not Disclosed,N/A,No,https://www.indeed.com/rc/clk?jk=e004e922fdd74fe6&fccid=9f95445de55b4b50&vjs=3
39,"Data Scientist, Operations Data Science",Google,Not Disclosed,4.3,No,https://www.indeed.com/rc/clk?jk=8cfb3d9be8030856&fccid=a5b4499d9e91a5c6&vjs=3
40,Data Analytics & Machine-learning Fall Student Employee,Electric Power Research Institute,Not Disclosed,3.8,No,https://www.indeed.com/company/Electric-Power-Research-Institute/jobs/Data-Analytic-Machine-Learning-Fall-Student-Employee-5b73ffa938efa4a6?fccid=71084fa2202b6e9d&vjs=3
41,"Senior Software Engineer, Server Side - Python",Intuitive,Not Disclosed,4.0,Yes,https://www.indeed.com/rc/clk?jk=b80bd82572aad87a&fccid=537661dec74f1516&vjs=3
42,Data Engineer,Calypso Way,$45 - $55 an hour,N/A,No,https://www.indeed.com/company/Calypso-Way/jobs/Data-Engineer-f0f5a9ac064600cc?fccid=fc22f3e3e1931727&vjs=3
43,"Technical Program Manager, Silicon Development",Google,Not Disclosed,4.3,No,https://www.indeed.com/rc/clk?jk=419655042aa0644d&fccid=a5b4499d9e91a5c6&vjs=3
44,Python Developer,Formac,"$90,000 - $135,000 a year",N/A,No,https://www.indeed.com/company/FORMAC/jobs/Python-Developer-87caf34b93cff1ad?fccid=9700547e24b48fe2&vjs=3
45,Python Developer,Teamware solutions,Not Disclosed,N/A,Yes,https://www.indeed.com/company/Teamware-Solutions/jobs/Python-Developer-476ae8dd6d187f23?fccid=f6e93c362922b86d&vjs=3
46,Data Engg (Ops Role),eJAmerica,$60 - $65 an hour,5.0,No,https://www.indeed.com/company/ejamerica/jobs/Data-Engg-fd3935262519bee1?fccid=88a4938552497a97&vjs=3
47,Python Developer - Remote: 22-04250,Akraya Inc.,Not Disclosed,3.6,No,https://www.indeed.com/rc/clk?jk=aa60a74d820d7c12&fccid=474b9602e1305593&vjs=3
48,DevOps Engineer,NIVID Technologies,$60 - $80 an hour,N/A,No,https://www.indeed.com/company/NIVID-Technologies/jobs/Devop-Engineer-1c649e950e5d1aba?fccid=4ece0f4bc0565a6e&vjs=3
49,PSG Rotation Program,Intel,Not Disclosed,4.1,No,https://www.indeed.com/rc/clk?jk=b8708b7fe380e65d&fccid=936367796261bd6e&vjs=3
50,Automation Test Engineer with Python,Iconic Technology Group,Not Disclosed,N/A,Yes,https://www.indeed.com/rc/clk?jk=1a80239d971b8024&fccid=57e69e37609982f0&vjs=3
51,"Manufacturing Data Analyst, Technical Infrastructure",Google,Not Disclosed,4.3,No,https://www.indeed.com/rc/clk?jk=f3ef52d7119534c6&fccid=a5b4499d9e91a5c6&vjs=3
52,"Technical Program Manager, Climate and Energy Research",Google,Not Disclosed,4.3,No,https://www.indeed.com/rc/clk?jk=39bfc343a263fb9a&fccid=a5b4499d9e91a5c6&vjs=3
53,CPU RTL Engineer - Early Talent,Qcom,Not Disclosed,4.1,No,https://www.indeed.com/rc/clk?jk=f154acebabd0c6ea&fccid=d40ebe11fc879426&vjs=3
54,Data Scientist - 4418075,Accenture,$91.77 - $111.77 an hour,4.0,Yes,https://www.indeed.com/rc/clk?jk=bc60c0a8f9f85fa1&fccid=a4e4e2eaf26690c9&vjs=3
55,"Engineering Manager, YouTube",YouTube,"$198,000 - $212,000 a year",4.3,No,https://www.indeed.com/rc/clk?jk=5fa7febf95470367&fccid=a9021c35fcef6968&vjs=3
56,Sr. Data Engineer,Amazon.com Services LLC,Not Disclosed,3.5,Yes,https://www.indeed.com/rc/clk?jk=247ba20ec2a33b14&fccid=fe2d21eef233e94a&vjs=3
57,"Data Scientist, TikTok Creation & Consumption Product",TikTok,Not Disclosed,3.3,No,https://www.indeed.com/rc/clk?jk=cf78460c1b3af7e4&fccid=caed318a9335aac0&vjs=3
58,Python Developer,Convazant,Not Disclosed,N/A,No,https://www.indeed.com/rc/clk?jk=3bd86e0ab712b364&fccid=2de1d596772fd42b&vjs=3
59,Staff Test Engineer,Juniper Networks,"$180,000 - $200,000 a year",4.1,No,https://www.indeed.com/company/Juniper-Networks/jobs/Staff-Test-Engineer-ffbf2044f0d0e1a8?fccid=e9e363d6332bc1cd&vjs=3
60,Python Developer,Convazant,Not Disclosed,N/A,No,https://www.indeed.com/rc/clk?jk=3bd86e0ab712b364&fccid=2de1d596772fd42b&vjs=3
61,Game Tester,Fisec Global Inc.,$45 - $50 an hour,N/A,No,https://www.indeed.com/company/Fisec-Global-Inc./jobs/Game-Tester-c1a3162c3e8b9d10?fccid=58e1591d342807a8&vjs=3
62,"Product Inclusion Analyst, Trust and Safety, Search",Google,Not Disclosed,4.3,No,https://www.indeed.com/rc/clk?jk=cb00ccf34a24ab08&fccid=a5b4499d9e91a5c6&vjs=3
63,"Software Engineer, Python - NEON",Samsung Research America,Not Disclosed,3.8,No,https://www.indeed.com/rc/clk?jk=5893102d51f0ed2b&fccid=f98eb70205204fcf&vjs=3
64,Senior Python Engineer,Vedainfo,Up to $81 an hour,N/A,No,https://www.indeed.com/company/Vedainfo/jobs/Senior-Python-Engineer-0bac22fd7916f57c?fccid=c96a8c05b2b5985e&vjs=3
65,HR Technology Analyst,NVIDIA,"$111,600 - $153,450 a year",4.2,No,https://www.indeed.com/rc/clk?jk=9d3eab4f85bc4115&fccid=c267f29f0f85e8b8&vjs=3
66,Python/Django Developer,American Nexus Trading Inc,$50 - $55 an hour,N/A,No,https://www.indeed.com/company/American-Nexus-Trading-Inc/jobs/Python-Django-Developer-7b144b982866fe87?fccid=825fc58c3b6f913d&vjs=3
67,"Application Engineer, Supply Chain ASCII",Google,Not Disclosed,4.3,No,https://www.indeed.com/rc/clk?jk=0c5eafd0e63baaf2&fccid=a5b4499d9e91a5c6&vjs=3
68,Documentation Specialist - Omniverse,NVIDIA,Not Disclosed,4.2,No,https://www.indeed.com/rc/clk?jk=9a8db665de419bc0&fccid=c267f29f0f85e8b8&vjs=3
69,Product Operations Associate,Williams Sonoma,Not Disclosed,3.4,No,https://www.indeed.com/rc/clk?jk=3d3ee8a4082fc453&fccid=cdd85c4d445cce0f&vjs=3
70,"Investigator, Global Risk Operations",Meta,Not Disclosed,4.1,No,https://www.indeed.com/rc/clk?jk=4e43f0e79f019664&fccid=ba07516c418dda52&vjs=3
71,"Infrastructure Software Engineer, DL Libraries - New College...",NVIDIA,Not Disclosed,4.2,No,https://www.indeed.com/rc/clk?jk=d21a7f0c4d4e8917&fccid=c267f29f0f85e8b8&vjs=3
72,Data Scientist,Amiti consulting corp,$60 - $70 an hour,N/A,Yes,https://www.indeed.com/company/Amiti-Consulting-Corp/jobs/Data-Scientist-dea154135cab2c60?fccid=d064f1b5d13b4896&vjs=3
73,Data Scientist,Cimetrix by PDF Solutions,"$150,000 - $200,000 a year",4.2,No,https://www.indeed.com/rc/clk?jk=e068c323213b86f4&fccid=372a9e985f3def10&vjs=3
74,"Staff Software Engineer, YouTube",YouTube,"$198,000 - $212,000 a year",4.3,No,https://www.indeed.com/rc/clk?jk=2e803d5367f902b6&fccid=a9021c35fcef6968&vjs=3
75,Data Scientist,Cimetrix by PDF Solutions,"$150,000 - $200,000 a year",4.2,No,https://www.indeed.com/rc/clk?jk=e068c323213b86f4&fccid=372a9e985f3def10&vjs=3
76,MEAN Stack and Python Developers- URGENT NEEDS - 100% Remote...,"Gaea Global Technologies, In",Not Disclosed,N/A,No,https://www.indeed.com/rc/clk?jk=9e375ce2f97f76a0&fccid=dd616958bd9ddc12&vjs=3
77,Automation Engineer,crox consulting,"$77,913 - $144,795 a year",N/A,Yes,https://www.indeed.com/company/Crox-Consulting/jobs/Automation-Engineer-9e58cea21b32c8ac?fccid=8d125a4173e52d2c&vjs=3
78,Data Scientist,Brillio,Not Disclosed,3.4,Yes,https://www.indeed.com/rc/clk?jk=c3c19c1c88d72bff&fccid=a2520645450d003a&vjs=3
79,Network Operations Engineer,Google,Not Disclosed,4.3,No,https://www.indeed.com/rc/clk?jk=24e01dbcf708b887&fccid=a5b4499d9e91a5c6&vjs=3
80,Python Developer,Larsen & Toubro Infotech Limited,Not Disclosed,3.7,No,https://www.indeed.com/rc/clk?jk=bd8d5bfed8fc5ca4&fccid=42bfc5a97647daf5&vjs=3
81,C/C++ Engineer with Python Scripting Experience,Emonics,Not Disclosed,4.6,No,https://www.indeed.com/company/Emonics/jobs/C-C++-Engineer-Python-Scripting-Experience-7f129ac9d0404d2c?fccid=b3b4a6a45c149841&vjs=3
82,"Software QA Tester- Sunnyvale, CA (4772)",Mackin Talent,$55 an hour,N/A,Yes,https://www.indeed.com/company/Mackin-Talent/jobs/Software-QA-Tester-863bba3617891175?fccid=cf80b7640bd8266c&vjs=3
83,Lab Technician with scripting,Emonics Technologies,"$70,000 - $100,000 a year",4.6,No,https://www.indeed.com/company/Emonics/jobs/Lab-Technician-Scripting-1679d9789bedf2d7?fccid=b3b4a6a45c149841&vjs=3
84,New College Graduate - CA,Saama Technologies Inc,Not Disclosed,3.5,No,https://www.indeed.com/rc/clk?jk=0821c194e73c6501&fccid=f7cbfaf9ddc3fe8a&vjs=3
85,"Software Engineer III, Perl/Python, Silicon",Google,Not Disclosed,4.3,No,https://www.indeed.com/rc/clk?jk=5889ce8b1876934d&fccid=a5b4499d9e91a5c6&vjs=3
86,Data Analyst _ Real Time Communication,TikTok,Not Disclosed,3.3,No,https://www.indeed.com/rc/clk?jk=2d860fd2f40b37c5&fccid=caed318a9335aac0&vjs=3
87,Physical Design Engineer,Emonics LLC,"$90,000 - $120,000 a year",4.6,Yes,https://www.indeed.com/company/Emonics/jobs/Physical-Design-Engineer-0f2e1314d0cf1eae?fccid=b3b4a6a45c149841&vjs=3
88,Software Development Engineer/w2/hybrid,"NBTY, Inc.",$80 - $95 an hour,3.8,Yes,"https://www.indeed.com/rc/clk?cmp=NBTY,-Inc.&ti=Software+Development+Engineer%2Fw2%2Fhybrid&jk=8efc12793e367e50&fccid=91b18912b1d97dfe&vjs=3"
89,Creative Technologist - Everyday Robots,Loon,Not Disclosed,4.8,No,https://www.indeed.com/rc/clk?jk=ca7fca63b0dedd41&fccid=d6169c6e95113966&vjs=3
90,Business Strategy Analyst,Apple,Not Disclosed,4.1,Yes,https://www.indeed.com/rc/clk?jk=8c062ad2d3f292a8&fccid=c1099851e9794854&vjs=3
91,Data Scientist,Epsilon Solutions LTD.,Not Disclosed,4.0,Yes,https://www.indeed.com/company/Epsilon-Solutions/jobs/Data-Scientist-96cee87d61ea3a1e?fccid=9df4c452b5919863&vjs=3
92,Data Scientist - Wildfire Prevention,Logic20/20 Inc.,"From $95,000 a year",3.6,Yes,https://www.indeed.com/rc/clk?jk=8556c1be8f7f6cfc&fccid=2e9e942085461a66&vjs=3
93,Data Analyst 1,Stanford University,Not Disclosed,4.2,No,https://www.indeed.com/rc/clk?jk=dba0c027ea93133b&fccid=1ba7f338730ce720&vjs=3
94,Flexible Display Technologist,Apple,Not Disclosed,4.1,Yes,https://www.indeed.com/rc/clk?jk=cbb8b0c53b60806b&fccid=c1099851e9794854&vjs=3
95,Back End NodeJS Engineer,Emonics Technologies,"$100,000 - $130,000 a year",4.6,No,https://www.indeed.com/company/Emonics/jobs/Back-End-Nodej-Engineer-8369f6a304d95045?fccid=b3b4a6a45c149841&vjs=3
96,Technical Editor ,Tesla,Not Disclosed,3.4,No,https://www.indeed.com/rc/clk?jk=bcc303c71504da49&fccid=86e9be6ce380173e&vjs=3
97,Biometric Sensor Engineer,Google,Not Disclosed,4.3,No,https://www.indeed.com/rc/clk?jk=ea7101573ccb5934&fccid=a5b4499d9e91a5c6&vjs=3
98,Quality Engineer,TWI,"$80,000 - $100,000 a year",N/A,No,https://www.indeed.com/company/TWI/jobs/Quality-Engineer-8917af84991d327d?fccid=0c2b9d608e8003b2&vjs=3
99,Python Developer,Convene Technologies,Not Disclosed,N/A,No,https://www.indeed.com/rc/clk?jk=3415a6364a320e20&fccid=0af0a78b2d1694be&vjs=3
100,MacOS Administrator,Apple,Not Disclosed,4.1,Yes,https://www.indeed.com/rc/clk?jk=ddb3a9e9e5854de7&fccid=c1099851e9794854&vjs=3
101,Python Engineer,Amiga Informatics Inc.,"$74,616 - $168,266 a year",N/A,No,https://www.indeed.com/company/Amiga-Informatics/jobs/Python-Engineer-30c7ddb12a2f7c4d?fccid=531057b22748b190&vjs=3
102,Security Researcher,Cisco Systems,Not Disclosed,4.1,No,https://www.indeed.com/rc/clk?jk=b3c01b454e560b38&fccid=dfc44f3b8c44a6db&vjs=3
103,Senior Python Engineer,Backblaze,Not Disclosed,3.5,No,https://www.indeed.com/rc/clk?jk=8cc4e5b0ca0c5633&fccid=8c1df9fe5e7506b5&vjs=3
104,Data Analyst,Community Health Partnership,$37.50 an hour,4.0,Yes,https://www.indeed.com/company/Community-Health-Partnership/jobs/Data-Analyst-4c4257d119184da9?fccid=68c3b82681c715f5&vjs=3
105,Supply Chain Program Analyst,Tesla,Not Disclosed,3.4,No,https://www.indeed.com/rc/clk?jk=4baa295c71f2a0f2&fccid=86e9be6ce380173e&vjs=3
106,Penetration Tester,AR Val services,$56 - $58 an hour,N/A,No,https://www.indeed.com/company/arval-services/jobs/Penetration-Tester-ce46611cc29236a8?fccid=db51c22a28800529&vjs=3
107,"Imaging System Engineer, Image Quality",Google,Not Disclosed,4.3,No,https://www.indeed.com/rc/clk?jk=c76d5cfb1c2d7d85&fccid=a5b4499d9e91a5c6&vjs=3
108,Java Software Engineer,IT Giants,"$80,000 - $120,000 a year",N/A,No,https://www.indeed.com/company/IT-Giants-Inc/jobs/Java-Software-Engineer-4efa55c039d64d1b?fccid=53d570ae0e7f6cc6&vjs=3
109,Business Intelligence Data Architect,Google,Not Disclosed,4.3,No,https://www.indeed.com/rc/clk?jk=d355ec91bedabbfa&fccid=a5b4499d9e91a5c6&vjs=3
110,Corporate IT Support,d-Matrix Corp.,Not Disclosed,N/A,No,https://www.indeed.com/company/d--Matrix-Corp./jobs/Corporate-IT-Support-b3557d7d29b8465f?fccid=ae11dd94026382f7&vjs=3
111,Wireless Network Engineer,infoObject,$50 - $60 an hour,N/A,No,https://www.indeed.com/company/infoObject/jobs/Wireless-Network-Engineer-95f7156d6a96c8ed?fccid=0520f00b0e79cf70&vjs=3
112,Lab Technician - Actuator Prototype Assembly (Tesla Bot),Tesla,$25 - $40 an hour,3.4,No,https://www.indeed.com/company/Tesla/jobs/Lab-Technician-46d6f9b2279fda09?fccid=86e9be6ce380173e&vjs=3
